pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,w_correct,w_incorrect,w_missing,w_blanks,s_correct,s_incorrect,s_missing,s_blanks,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,l_hr,l_min,l_tried,l_errors,l_time,wordscore,sentscore,letterscore,letterscoreraw,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_w_correct,r2_w_incorrect,r2_w_missing,r2_s_correct,r2_s_incorrect,r2_s_missing,r2_a1_correct,r2_a2_correct,r2_a3_correct,r2_a4_correct,r2_a5_correct,r2_a6_correct,r2_a7_correct,r2_a8_correct,r2_spelling_correct,r2_l_hr,r2_l_min,r2_l_tried,r2_l_errors,r2_l_time,r2_wordscore,r2_sentscore,r2_letterscore,r2_letterscoreraw,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
4301046,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,11,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.27978581,58.333332,59,12,0,15,9,0,,6,5,29,,3,2,1,0,0,0,0,0,0,12,23,8,7,,6,1,1,1,0,0.60000002,0.34285715,0,1.7357143,4,2,0,6,7.7357144,0.83209568,0.44227374,0.37439638,1.1641408,0.31829736,0.95613945,0.32262141,1.322183,0,12,13,11,0,15,25,0,3,3,1,1,2,0,1,0,0,11,24,13,7,,2,0,6,6,0,0,2.057143,0,1.0142858,11,4,5,2,12.014286
4301047,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,13,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.29376167,59.615387,60,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83195442,0.44275805,0.34962913,1.1628534,0.2996656,0.95462584,0.29987231,1.3151172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301048,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.31472546,60.897434,61,13,0,8,16,0,,24,16,0,,3,2,0,2,2,0,0,0,0,11,25,44,3,,0,8,41,41,0,4.8000002,14.057143,0,4.7142859,3,4,2,9,13.714286,0.83174664,0.44346324,0.35293904,1.1779571,0.29778475,0.96716416,0.30623943,1.3302757,0,11,8,16,0,24,16,0,2,3,2,3,3,1,1,0,0,10,58,60,2,,0,8,58,58,0,4.8000002,19.885714,0,6.1714287,15,5,7,3,21.171429
4301049,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.356653,62.179489,63,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83134514,0.44479737,0.34962913,1.1628534,0.2996656,0.95462584,0.29987231,1.3151172,0,9,19,5,0,27,13,0,3,3,2,3,2,2,1,0,7,11,43,68,1,,14,14,67,67,7,8.3999996,22.971428,16.799999,15.542857,16,7,7,2,31.542858
4301050,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.53135121,63.461536,64,13,0,8,16,0,,18,22,0,,3,3,1,2,1,0,0,0,0,12,18,39,5,,0,0,34,34,0,0,11.657143,0,2.9142857,4,5,1,10,12.914286,0.82987857,0.44928086,0.35545236,1.1768684,0.29207194,0.96546668,0.31576797,1.3258394,0,11,8,16,0,24,16,0,2,3,2,3,3,0,1,0,2,11,4,63,3,,0,8,60,60,2,4.8000002,20.571428,4.8000002,7.5428572,14,4,7,3,21.542858
4301052,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.62219429,67.307693,68,14,0,12,12,0,,17,19,4,,3,3,2,1,2,1,1,0,0,12,34,33,5,,0,0,28,28,0,0,9.6000004,0,2.4000001,6,5,2,13,15.4,0.82924724,0.45093843,0.34798256,1.1795107,0.2780388,0.94268143,0.31869605,1.3243203,0,11,22,2,0,29,11,0,3,3,3,2,3,2,2,1,6,11,19,70,0,40,20,18,70,70,6,10.8,24,14.4,17.299999,19,8,7,4,36.299999
4301054,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.67110974,68.589745,69,14,0,1,1,22,,2,4,34,,3,1,1,2,0,0,0,0,0,11,47,10,4,,0,0,6,6,0,0,2.057143,0,0.51428574,4,3,0,7,7.5142856,0.82894462,0.45164242,0.37531674,1.1633645,0.31086439,0.96252352,0.33028319,1.3177098,0,12,14,10,0,20,20,0,2,2,3,1,1,2,1,0,0,10,52,36,10,,4,0,26,26,0,0,8.9142857,0,3.2285714,12,7,4,1,15.228571
4301055,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.67809767,69.871796,70,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82890368,0.45173228,0.34962913,1.1628534,0.2996656,0.95462584,0.29987231,1.3151172,0,11,21,3,0,29,11,0,3,3,2,3,3,2,2,2,4,11,4,44,1,,18,18,43,43,4,10.8,14.742857,9.6000004,13.285713,20,7,8,5,33.285713
4301056,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.71303731,71.153847,72,15,0,6,13,5,,10,24,6,,3,2,1,2,1,0,0,0,0,12,3,24,2,,0,0,22,22,0,0,7.5428572,0,1.8857143,4,4,1,9,10.885715,0.8287062,0.4521412,0.362306,1.1730791,0.29778475,0.96716416,0.3217206,1.3226832,0,11,12,12,0,16,24,0,3,3,2,2,0,1,1,0,1,11,36,52,3,,0,0,49,49,1,0,16.799999,2.4000001,4.7999997,12,6,6,0,16.799999
4301057,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.74098903,72.435898,73,15,0,8,16,0,,23,16,1,,1,2,0,0,0,0,0,0,0,12,36,25,7,,0,7,18,18,0,4.1999998,6.1714287,0,2.5928571,1,2,0,3,5.5928574,0.82855785,0.45242023,0.3837198,1.1557506,0.34479582,0.91851848,0.3175869,1.3249035,0,10,16,8,0,14,10,16,3,1,0,3,2,0,0,0,2,11,14,52,3,,8,4,49,49,2,2.4000001,16.799999,4.8000002,8,9,3,4,2,17
4301058,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,1,0,0.76195282,73.717949,74,15,0,9,15,0,,22,18,0,,1,2,0,2,1,0,0,0,0,12,30,32,6,,0,4,26,26,0,2.4000001,8.9142857,0,2.8285713,1,4,1,6,8.8285713,0.82845229,0.45260137,0.36999306,1.1676798,0.31829736,0.95613945,0.3162494,1.3255942,0,12,15,9,0,20,20,0,3,3,1,0,3,1,1,0,0,11,40,47,3,,6,0,44,44,0,0,15.085714,0,5.2714286,12,5,4,3,17.271429
4301059,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,0.81785625,75,75,15,0,22,2,0,,5,4,31,,3,3,1,2,0,0,0,0,7,12,24,37,1,,20,1,36,36,7,0.60000002,12.342857,16.799999,12.435714,4,5,0,9,21.435715,0.82819402,0.45296672,0.33388734,1.1766379,0.29778475,0.96716416,0.27655083,1.33488,0,10,24,0,0,40,0,0,3,2,3,3,3,2,0,0,8,11,42,70,0,54,24,40,70,70,8,24,24,19.200001,22.799999,16,8,5,3,38.799999
4301060,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,12,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,0.83183211,76.282051,77,16,0,11,13,0,,9,20,11,,3,3,1,2,1,1,0,0,2,11,23,37,5,,0,0,32,32,2,0,10.971429,4.8000002,3.9428573,5,5,1,11,14.942858,0.82813478,0.4530313,0.34928167,1.1791884,0.28688174,0.96097708,0.31018981,1.3285379,0,13,19,5,0,15,14,11,3,2,1,3,2,1,2,2,7,11,38,68,1,,14,1,67,67,7,0.60000002,22.971428,16.799999,13.592856,16,5,7,4,29.592857
4301062,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,12,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,0.9156872,78.846153,79,16,0,8,16,0,,11,4,25,,2,2,0,2,0,0,0,0,2,13,5,35,9,,0,7,26,26,2,4.1999998,8.9142857,4.8000002,4.4785714,2,4,0,6,10.478571,0.82782507,0.45319375,0.36376703,1.1721375,0.31829736,0.95613945,0.30742589,1.3297701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301063,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,0.93665099,80.128204,81,17,0,21,3,0,,10,3,27,,3,3,1,0,3,1,0,0,8,12,21,42,0,,18,7,42,42,8,4.1999998,14.4,19.200001,13.95,5,3,3,11,24.950001,0.82775986,0.45317394,0.3283262,1.1681812,0.28688174,0.96097708,0.27275485,1.3328509,0,10,23,1,0,23,7,0,3,3,3,1,3,2,0,0,10,11,15,70,0,49,22,16,70,70,10,9.6000004,24,24,19.9,15,8,4,3,34.900002
4301064,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,11,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,0.97159064,81.410255,82,17,0,24,0,0,,15,0,25,,2,2,1,2,3,1,0,0,9,11,18,64,1,,24,15,63,63,9,9,21.6,21.6,19.049999,4,4,3,11,30.049999,0.82766163,0.45308697,0.32411474,1.144115,0.28688174,0.96097708,0.26567036,1.3156915,0,11,24,0,0,39,1,0,3,1,2,1,2,2,1,0,9,11,0,70,0,48,24,38,70,70,9,22.799999,24,21.6,23.1,12,7,3,2,35.099998
4301065,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,12,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.0205061,82.692307,83,17,0,11,13,0,,8,7,25,,3,3,1,1,1,1,1,0,1,11,35,22,7,,0,1,15,15,1,0.60000002,5.1428571,2.4000001,2.0357141,5,5,1,11,13.035714,0.82754707,0.45285162,0.35506415,1.1770482,0.28688174,0.96097708,0.32082835,1.3231732,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301067,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,10,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.0624337,85.256409,86,18,0,16,8,0,,17,18,5,,1,3,0,2,0,1,1,0,0,12,30,30,4,,8,0,26,26,0,0,8.9142857,0,4.2285714,2,6,0,8,12.228571,0.82747024,0.45254388,0.35769105,1.1757537,0.30403948,0.96617657,0.30870396,1.3292096,0,12,14,10,0,20,20,0,3,3,3,3,3,2,1,0,3,11,7,70,0,53,4,0,70,70,3,0,24,7.1999998,8.8000002,18,8,7,3,26.799999
4301069,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,13,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.1183372,87.820511,88,18,0,11,13,0,,19,17,4,,3,3,1,2,0,1,1,0,0,11,42,27,2,,0,2,25,25,0,1.2,8.5714283,0,2.442857,5,6,0,11,13.442857,0.82739818,0.45198038,0.35378003,1.1776131,0.28688174,0.96097708,0.31844845,1.3244513,0,13,19,5,0,17,15,8,2,3,2,3,2,2,3,2,3,11,20,58,1,,14,2,57,57,3,1.2,19.542856,7.1999998,10.485714,19,6,9,4,29.485714
4301070,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,11,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.2161682,89.102562,90,18,0,11,13,0,,8,7,25,,3,3,1,0,0,1,0,0,0,12,29,22,6,,0,1,16,16,0,0.60000002,5.4857144,0,1.5214286,5,3,0,8,9.5214291,0.82735658,0.45056769,0.36731821,1.1696788,0.30403948,0.96617657,0.32392305,1.3214502,0,11,10,14,0,21,19,0,3,2,1,3,3,0,2,0,0,11,40,62,6,,0,2,56,56,0,1.2,19.200001,0,5.1000004,14,4,7,3,19.1
4301071,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.2650836,91.025642,92,19,0,24,0,0,,20,3,17,,3,3,1,1,3,0,0,0,10,11,44,70,0,57,24,17,70,70,10,10.2,24,24,20.549999,4,4,3,11,31.549999,0.82737643,0.44965497,0.32388556,1.1335006,0.28688174,0.96097708,0.26569778,1.306211,0,10,24,0,0,38,2,0,3,2,3,2,3,2,1,1,10,11,8,70,0,41,24,36,70,70,10,21.6,24,24,23.4,17,8,5,4,40.400002
4301073,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,8,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.3349628,92.307693,93,19,0,20,4,0,,4,3,33,,3,2,1,2,1,1,0,0,7,12,26,42,2,,16,1,40,40,7,0.60000002,13.714286,16.799999,11.778571,5,4,1,10,21.778572,0.82745188,0.44810811,0.33325711,1.176053,0.29207194,0.96546668,0.27840933,1.3354254,0,12,22,2,0,36,4,0,3,2,3,3,2,1,2,0,8,11,28,70,0,45,20,32,70,70,8,19.200001,24,19.200001,20.6,16,7,7,2,36.599998
4301075,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,0.93665099,95.512817,96,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82775986,0.45317394,0.34962913,1.1628534,0.2996656,0.95462584,0.29987231,1.3151172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301076,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,1,13,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.6214679,96.794868,97,20,0,8,16,0,,16,14,10,,3,2,0,0,0,0,0,0,0,11,47,20,5,,0,2,15,15,0,1.2,5.1428571,0,1.5857143,3,2,0,5,6.5857143,0.82835233,0.43864688,0.37928271,1.1598853,0.32638708,0.94686943,0.32353073,1.3216723,0,12,8,16,0,19,11,10,0,3,2,0,1,1,1,0,1,11,22,33,9,,0,8,24,24,1,4.8000002,8.2285719,2.4000001,3.8571429,8,3,4,1,11.857143
4301077,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.6564076,98.07692,99,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82852834,0.43713275,0.34962913,1.1628534,0.2996656,0.95462584,0.29987231,1.3151172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301078,430,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,1,0,9,1,0,75.115059,0.44791409,0.81928968,0,1,0,0,0,1,1.9429126,99.358971,100,20,0,18,6,0,,9,14,17,,3,3,1,2,2,0,0,0,3,12,32,39,2,,12,0,37,37,3,0,12.685715,7.1999998,7.9714289,4,5,2,11,18.971428,0.83052939,0.42146078,0.33895895,1.1794565,0.28688174,0.96097708,0.29160461,1.3350521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321001,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.515106,2.3809552,3,1,0,8,8,8,,9,6,25,,3,3,0,1,0,0,0,0,1,11,22,15,9,,0,3,6,6,1,1.8,2.057143,2.4000001,1.5642858,3,4,0,7,8.5642853,-0.78248709,0.41228563,-0.47730362,0.75487304,-0.56291825,0.79944271,-0.23625533,0.65458566,0,11,21,3,0,6,9,25,3,3,0,2,3,1,1,0,5,12,28,35,7,,18,0,28,28,5,0,9.6000004,12,9.8999996,13,4,6,3,22.9
4321002,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.515106,1.5873015,2,1,0,5,7,12,,24,16,0,,0,2,0,0,0,0,0,0,0,11,20,23,13,,0,8,10,10,0,4.8000002,3.4285715,0,2.057143,0,2,0,2,4.0571432,-0.78248709,0.41228563,-0.46915177,0.75071436,-0.55082208,0.79594338,-0.23847842,0.65564376,0,10,8,16,0,15,15,10,2,3,1,2,0,1,0,0,0,12,56,41,17,,0,0,24,24,0,0,8.2285719,0,2.057143,9,4,5,0,11.057143
4321003,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,1,8,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.6133882,3.9682508,4,1,0,0,0,24,,7,8,25,,2,2,0,0,0,0,0,0,0,11,18,7,7,,0,0,0,0,0,0,0,0,0,2,2,0,4,4,-0.78293693,0.40666559,-0.46907955,0.75052631,-0.55326897,0.80500174,-0.22970545,0.64529663,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321004,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.2202593,5.5555582,6,2,0,6,18,0,,25,15,0,,1,1,0,0,0,0,0,0,0,11,13,13,12,,0,10,1,1,0,6,0.34285715,0,1.5857143,1,1,0,2,3.5857143,-0.78194386,0.42407236,-0.46857959,0.74905586,-0.55082208,0.79594338,-0.23635031,0.65464985,0,11,18,6,0,22,8,10,1,3,0,0,0,0,1,0,0,12,30,26,16,,12,14,10,10,0,8.3999996,3.4285715,0,5.9571428,5,1,4,0,10.957143
4321005,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.1711183,7.1428537,8,2,0,13,11,0,,7,16,17,,3,3,0,0,0,0,0,0,1,11,28,19,8,,2,0,11,11,1,0,3.7714286,2.4000001,2.0428572,3,3,0,6,8.0428572,-0.78196836,0.42534745,-0.47611415,0.755436,-0.55891806,0.80375743,-0.23841289,0.65562534,0,9,8,16,0,23,17,0,3,3,1,1,0,0,1,0,0,12,4,34,16,,0,6,18,18,0,3.5999999,6.1714287,0,2.4428573,9,4,5,0,11.442858
4321006,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,8,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.1219772,8.7301617,9,2,0,6,18,0,,14,5,21,,1,0,0,0,0,0,0,0,0,11,26,16,7,,0,9,9,9,0,5.4000001,3.0857143,0,2.1214285,1,0,0,1,3.1214285,-0.78202522,0.42643529,-0.46806923,0.7471804,-0.5508675,0.7870909,-0.23877417,0.65571773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321007,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.2202593,10.317457,11,3,0,8,16,0,,5,10,25,,2,2,1,0,0,0,0,0,0,11,39,27,24,,0,0,3,3,0,0,1.0285715,0,0.25714287,3,2,0,5,5.257143,-0.78194386,0.42407236,-0.47085014,0.75385356,-0.55570096,0.80561596,-0.23073046,0.64746523,0,11,19,5,0,32,8,0,3,3,3,3,0,2,2,0,7,10,5,42,7,,14,24,35,35,7,14.4,12,16.799999,14.3,16,8,8,0,30.299999
4321008,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.97455388,11.904764,12,3,0,11,13,0,,16,24,0,,1,3,1,2,1,0,0,0,1,11,43,31,30,,0,0,1,1,1,0,0.34285715,2.4000001,0.6857143,2,5,1,8,8.6857147,-0.78238779,0.42860061,-0.47758999,0.75470334,-0.56770962,0.79262275,-0.23248351,0.65050709,0,10,14,10,0,19,21,0,3,0,2,0,2,2,2,0,0,13,20,20,12,,4,0,8,8,0,0,2.7428572,0,1.6857142,11,7,2,2,12.685715
4321009,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.92541277,14.285713,15,3,0,1,6,17,,7,7,26,,2,1,0,0,0,0,0,0,0,11,17,20,18,,0,0,2,2,0,0,0.6857143,0,0.17142858,2,1,0,3,3.1714287,-0.78257203,0.42896309,-0.46812165,0.74739408,-0.55163473,0.80183071,-0.23038658,0.64677143,0,10,8,16,0,19,11,10,3,3,1,1,0,1,0,0,0,11,14,26,16,,0,8,10,10,0,4.8000002,3.4285715,0,2.057143,9,5,4,0,11.057143
4321010,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.87627167,19.047619,20,4,0,8,16,0,,21,19,0,,3,3,0,1,0,0,0,0,0,11,42,35,14,,0,2,21,21,0,1.2,7.1999998,0,2.0999999,3,4,0,7,9.1000004,-0.78278804,0.4291485,-0.47859305,0.75401509,-0.56291825,0.79944271,-0.23867548,0.65569472,0,9,7,17,0,20,17,3,3,2,1,2,0,1,0,0,0,12,42,34,11,,0,3,23,23,0,1.8,7.8857141,0,2.4214284,9,5,4,0,11.421429
4321011,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,11,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.87627167,15.873014,16,4,0,3,3,18,,13,17,10,,0,2,0,0,0,0,0,0,0,11,33,21,12,,0,0,9,9,0,0,3.0857143,0,0.77142859,0,2,0,2,2.7714286,-0.78278804,0.4291485,-0.46771953,0.7456041,-0.55082208,0.79594338,-0.2328409,0.6510312,0,11,12,12,0,22,18,0,3,0,0,0,1,0,0,0,0,9,34,17,3,,0,4,14,14,0,2.4000001,4.8000002,0,1.8000001,4,3,0,1,5.8000002
4321012,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.82713056,23.809523,24,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78303546,0.42915782,-0.4711051,0.74577594,-0.55073452,0.79389417,-0.23877078,0.64878851,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321013,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,11,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.82713056,22.222221,23,5,0,14,10,0,,12,13,15,17,2,2,1,1,0,0,0,0,0,11,14,,,,4,0,0,,0,0,0,0,1,3,3,0,6,7,-0.78303546,0.42915782,-0.47392821,0.75575536,-0.55891806,0.80375743,-0.233805,0.6522941,0,12,11,13,0,10,20,10,0,3,1,3,0,1,0,0,0,9,28,0,0,,0,0,0,,0,0,0,0,0,8,2,6,0,8
4321014,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,11,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-1.2202593,22.222221,23,5,0,11,13,0,,8,7,25,,3,3,2,2,0,1,0,0,0,11,6,33,7,,0,1,26,26,0,0.60000002,8.9142857,0,2.3785715,6,5,0,11,13.378572,-0.78194386,0.42407236,-0.4913905,0.73676032,-0.58706492,0.75556046,-0.23997082,0.65586686,0,12,13,11,0,21,19,0,3,3,1,2,2,1,0,0,2,12,8,52,8,,2,2,44,44,2,1.2,15.085714,4.8000002,5.7714291,12,5,5,2,17.771429
4321015,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,1,0,0,0,-0.82713056,22.222221,23,5,0,8,16,0,,23,17,0,,2,1,0,0,0,0,0,0,0,11,16,29,27,,0,6,2,2,0,3.5999999,0.6857143,0,1.0714285,2,1,0,3,4.0714283,-0.78303546,0.42915782,-0.46916988,0.75076073,-0.55163473,0.80183071,-0.23410964,0.65264881,0,12,8,16,0,23,17,0,3,1,0,0,1,1,0,0,0,12,10,23,12,,0,6,11,11,0,3.5999999,3.7714286,0,1.8428571,6,4,1,1,7.8428574
4321016,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,12,1,1,26.215277,0.42334631,-0.77338248,1,0,0,1,0,0,-0.7288484,26.190472,27,6,0,8,16,0,,18,4,18,,3,2,1,1,0,0,0,0,0,11,20,36,5,,0,14,31,31,0,8.3999996,10.628572,0,4.757143,4,3,0,7,11.757143,-0.78362423,0.42865101,-0.48600924,0.74552715,-0.56291825,0.79944271,-0.25212133,0.64606923,0,12,13,11,0,23,17,0,3,3,0,2,0,0,1,0,1,12,13,46,10,,2,6,36,36,1,3.5999999,12.342857,2.4000001,5.0857143,9,3,6,0,14.085714
4321017,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,0,1,0,0,-0.7288484,25.396824,26,6,0,12,12,0,,25,15,0,,3,1,2,0,0,1,0,0,0,11,28,41,14,,0,10,27,27,0,6,9.257143,0,3.8142858,6,1,0,7,10.814285,-0.78362423,0.42865101,-0.4831813,0.74935502,-0.56291825,0.79944271,-0.24706344,0.65239209,0,10,11,13,0,11,12,17,3,1,3,0,1,1,0,0,1,12,34,44,5,,0,0,39,39,1,0,13.371428,2.4000001,3.9428573,9,7,1,1,12.942858
4321018,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,10,1,1,26.215277,0.42334631,-0.77338248,1,0,0,1,0,0,-0.67970729,28.571426,29,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78396547,0.42813548,-0.4711051,0.74577594,-0.55073452,0.79389417,-0.23877078,0.64878851,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321019,432,BUNGOMA,1,KANDUYI,MUNICIPALITY,1,0,0,9,1,1,26.215277,0.42334631,-0.77338248,1,0,0,1,0,0,-0.63056618,30.952381,31,7,0,16,8,0,,22,18,0,,2,3,1,2,2,1,1,0,0,11,23,34,7,,8,4,27,27,0,2.4000001,9.257143,0,4.9142857,4,6,2,12,16.914286,-0.78433764,0.42744508,-0.50552303,0.70708597,-0.59531051,0.73669535,-0.25299689,0.64469272,0,7,16,8,0,12,3,25,3,3,3,2,2,2,1,0,4,12,24,40,3,,8,9,37,37,4,5.4000001,12.685715,9.6000004,8.9214287,16,8,6,2,24.921429
